comment,label
"22:25 mam jab a=b koi bhi number lenge which is belongs to r, * result 0 aiyega aur mod of 0 toh 0 hi hota hai and 0 to z+ me belongs nahi karta , toh kaise ye binary operation hoga ?pls mam clarify my doubt....",D
mam q:2 ke 5 part me agar hum a ki value 1 lete h to associative ho jayega,D
thank you mam,F
good,F
tq mame,F
a very good explanation...,F
be continued mamm,I
thank you for your help mam,F
,I
at 34:45i also take the same example to proving commutativitymam example,I
..,I
ye chat me kyu on karte ho log yaha gf bf banne atte ha,I
very nice,F
don't wait now because the. class will start at 6:00 pm,I
fist view,I
"mam in question 34:42 8 ....for commutative ..hcf of 2,3 is 1...but then how it is commutative.....bcz hcf of 3,2 is not one",D
thanks,F
"l.c.m of 16,20is 80 mam",I
thank you mam,F
mam in question 9 part 2 can't we take e as root of a-asquare .....,D
ma'am in q 8 ....cant we take e as the multiples of a so that th hcf of a and e becomes a????,D
ma'am 2*2=2 so may be it's not commutative,D
"ma'am in que no. 8we can not apply hcf( 5,1)but we can use hcf(1,5) =1 =(5,1)and (1,1) also",D
mam..lot of appreciation and respect for u,F
"lcm of 20,16 is80",I
"mam in 10th question 5th part ,a*e=a e*a=a(a-e)=a (e-a)=2a-e=a (a-e)=2e=a-a e=a-aindentity exists , mam is type se identity exist kr krhi h",D
mam u r amazing.,F
"mam hcf of 2,4 can be applied in question 8 in identity",D
hello mam i'm very late,I
"lcm of 16,20 is 80",I
hello mam,I
,I
thank youu mamm,F
thankyou so much maam u r the best teacher of mathematics,F
mam but aapne q 4 ka one one wala nahi bataya??,D
in ques 4 modulus is always positive so how can it be negative if the answer is always positive,D
hello mam doubt he,D
hello,I
thankyou mam,F
.....,I
good evening,I
hi ma'am,I
who is watching for 2024-25,I
best explanation ever i have watched and listened thanks,F
thanks a lot,F
"41:35when we take a = 2, b =4, & c =3function is associative",D
hello mam,I
nice explanation,F
nice explnation mam superb session,F
..,I
it will kebad not nahi likhe hai (before coincide),D
there is no one one and nor onto function in singnum as well greatest integer f,D
mam jo apne ye end mai special mcq kra rkhe hr chapter misslenous ex ke end mai ye kon si book mai milenge...,D
thank you so much mam....jai shree krishna,F
brilliant mam,F
you are best teacher.,F
starting to prepare for boards from today (15.08.24)lezzz do this...,I
2:43:29 iii. and iv. are function because every pre-image has a unique image,D
29:09 co-domain is a natural number (n) because set b is a natural number,D
,I
too many ads..,I
00:50:04 cut karo,I
3:35:00 aapne real no. domain likha but actually natural no. domain hona chahiye,D
2:43:26 both are fn,D
"1:02:57 r2 is not a symmetric relation b/c (1,3) belongs to relation r but (3,1) does not belongs to relation r",D
thanks so much,F
01.03.47 yes ma'am reflexive hai,D
the best teacher for math for cbse exams i have ever seen,F
thankyou mam samjhne aki.liye maine har jagah dekha tah transitive ka concept but samjh mai nahi aaya tha but apne samjhya tho samjh na aa gaia mam,F
50:08,I
identity relation - image of all element of set a is said to be that identity relation. and reflexive relation - all ordered pair of set a is related to be set a,D
,I
super,F
thank you mam,F
kal exam hai boards ka 2024,I
who is watching it today,I
,I
chase guys like,I
that was amazing,F
50:02 cut karo,I
hlo,I
at 2:43:39ans of i) part is yes,D
mam you are the best teacher of maths,F
50:04 cut kro,I
u are the best ever in the world mam,F
"1:50:23 it should be c+b=a+d and then (c, d) r (a, b)d+a is wrong",D
thank you very much ma'am,F
magnet brains is the best platform for every student to learn every concept deeply and free of cost,F
overpowered video one shot ma'am,F
thanks ma'am,F
mam.. identity relation mtlb jb set ke sabhi element sirf kud se hi connected ho r mai aur reflexive mtlb set ke sabhi element kud se toh connected hone hi chahiye pr aur kisi se bhi ho toh no problem,D
50:04,I
"at 1:2:58, yes (part b )is reflexive since every element of set a is related to itself",D
jazakallah,I
thank you mam,F
nice explination,F
50:00,I
thanks mam,F
mam u haven't explained composite and binary functions in this vedio...... are they deleted topics for 2023 2024 session....???thanku so much for this one shot ....,D
cut kro,I
thankyou,F
ma'am aap,I
"thanks mam for your all efforts. you are best teacher for me, thanks a lot for every thing.",F
thanks mam,F
thank you so much mam.,F
who is watching this today,I
talented,I
"mam 2,3 not reflective",D
mam please reply my comment maths ma 100marks kasa liya mam l am hard work in mathematics subject as compared to other subjects,D
thanks mam,F
mam you are great,F
thank you for your help mam,F
50:03,I
,I
mam in last question f: n to n but aapne mam real man ke solve kiya hai plz clarify,D
yes r(2) is reflexive relation,D
mam i have a lil doubt in transitive relation..please help me in comment section . and clear my doubt please.,D
01:03:40 reflexive hai.,D
01:02:56 reflexive hai.,D
mam aisa hi ek one shot lecture video matrices and determinants ke bhi chahiye please,F
you are my favorite lady teacher mam.your teaching experience is very awsomei m fully impressed to your reaching style mam. thanks a lot.,F
maaam plse complete all chapter one shot separately......,F
shivani mam we love your explanation your mathematics explanation are sooo good,F
mam you are god gifted teacher for all 12 th mathematics students,F
mam i love your explanation,F
hello,I
mam ki classes week m kin days pd hoti hai or kis tym pr?,D
please check my comment,I
mam class 10 ka perboard ka exam hoga yeh perboardnhi agar perboard ka exam hoga to kabse hoga,D
mam app ko class 8 ka liya bhi live kar na chahiye please mam,F
tumraha rate kitna haii,I
tumraha rate kitna haii,I
tumraha rate kitna haii,I
ma'am please chapters one shotdifferentiation and integration is on the priority ....,F
this is my best sst online class i am from six class,I
yes mam it is equivalence,D
thankyou so much mam for providing all the concepts your teaching way is very good,F
mam..10 number ka answer none of these kyu nehi hoga or transitive kyu hoga isse me kya logic he...,D
30:19 ma'am it is not transitive,D
mam question number 4 kya aap thoda explain kar skti hai pleasse,D
"33:42 yes mam it is transitive as we have (a,b) and there is no (b,_) so we say it is transitive",D
33:46 yes its reflexive transitive and symmetric,D
"24:03ans of que 6.you say this:- let the relation r in the set a = {x ez: 0 x 12}, given by r = {(a, b):la - bl is a multiple of 4}. then [2], the equivalence class containing 2, is:the relation r is defined as r = {(a, b): |a - b| is a multiple of 4}, and the set a is given as a = {x z: 0 x 12}.to find the equivalence class [2], we need to determine all the elements x in a such that (2, x) r. in other words, we need to find all x in a such that |2 - x| is a multiple of 4.let's calculate the differences between 2 and the elements in a and check if they are multiples of 4:|2 - 0| = 2, which is not a multiple of 4.|2 - 1| = 1, which is not a multiple of 4.|2 - 2| = 0, which is a multiple of 4.|2 - 3| = 1, which is not a multiple of 4.|2 - 4| = 2, which is not a multiple of 4.|2 - 5| = 3, which is not a multiple of 4.|2 - 6| = 4, which is a multiple of 4.|2 - 7| = 5, which is not a multiple of 4.|2 - 8| = 6, which is a multiple of 4.|2 - 9| = 7, which is not a multiple of 4.|2 - 10| = 8, which is a multiple of 4.|2 - 11| = 9, which is not a multiple of 4.|2 - 12| = 10, which is not a multiple of 4.based on the calculations, the elements in a that are related to 2 under the relation r are 2, 6, 8, and 10. therefore, the equivalence class [2] is {2, 6, 8, 10}.",D
"equivalence class of 2 {2,6,10}answer of 2nd questionyes, it is reflexive , symmetric and transitive ( equivalence)",D
mam plz trick video ka playlist de dijiye,D
hiii mam,I
9th mai hu por dekh rah hu lol,I
awesome,F
thankyou so much mam,F
2024 boards loved the lecture,I
thank you so much ma'am,F
mam from your teaching style maths is my best subject now,F
very helpful,F
thank you so much ma'am...,F
you are so great mam,F
mam you are so great,F
best explanation ever,F
thank you so.............. much mam,F
tq,F
tysm maam yur explanation supeeb,F
world best teacher,F
thank you so much for your effort,F
thank u mam,F
i thought equivalence classes are not in syllabus this year,D
very very best explanation,F
explains in a very great detail,F
the best word tippni 1: 40 .. loved ur explanation mam,F
ma'am please upload questions of integration as soon as possible,F
mam please can u tell deleted portion,D
"tomorrow is my pre boards...mam, ur explanation was so good....thnkuh mam for awesome revision.",F
thx ma'am,F
best best bestest teacher,F
good explanation mam,F
ma'am your are the best teacher ever,F
mam aisi hi all chapters ki videos bna do plzzz you are so genius explainer,F
mam plzz jldi se sare ch ke krwa do preboard h 5 december se plzzz mam,F
2 year jo class 6th ki video banati thi wo teacher kha geyi,D
ma'am class 11th maths ki video daliye plz,F
hello mam,I
mam mare name lelo,I
hello mam,I
ohhh,I
good job mam,F
thanks,F
onto=surjectiv,I
bhhot extra bol rahi ho,I
mam aap bahot acha padhate ho. thankyou so much mam,F
best explanation,F
excellent maa'm,F
bahat extra bol rahi ho ...1hr ke vedio ko 4hr le liya,F
yes r is an equivalent relation,D
injection men's one function { f(a) = f(b)} then a= bsurjection men's onto { f(x) = y}and one + onto = bijective,D
manjil ko bhula kr jindagi jiya to kya jiya wala ladka padha raha hai waisa lag raha hai,I
mam hbse (student exam tutor) bhi solve karwa dijya please please please please mam please please please .now i am fell depressed,F
1:21:11,I
b,I
,I
mam kya aap 7to13 chapter kemcq ki video banaogi,F
19:21 mam 2 ki power m+n hoga,D
tq madam ji,F
thank you so much mam,F
15:14 yes mam the relation is an equivalence relation.,D
super,F
mam pls provide pdf,F
baal thode km helao mam disturb ho rha hai,F
yes mam ; in a relation where line l is parallel to line m ..relation is equivalence,D
,I
she's defining every question very briefly such a nyc video mam tysm,F
ma'am 53:01 if the qn is asked like f(x)=y then while drawing parabolawe need to draw line parallel to y axis he kya?or in the x axis itself?,D
outstanding,F
"1:28:00 an 1:42:00 dono one one or onto ke liye hai aapne ye bataya but aapko 1.42 vala hi use kar rahi hai , 1.28 vala use karne se wrong answer aa raha hai , to pls koi mujhe 1.28 wala rule use ho esa question dijye",D
thank u so much mam,F
tnx,F
very nice teaching mam,F
mam u r the best female teacher for me i love your teaching please always help us like this,F
1:54:14 surjective,D
great mam your explaination style,F
best mcq video... thnks mam,F
mam q.25 me f ki domain n hai to hum 3/2 kese put krskte haii ?,D
mam i m not satisfied with 4th ans,F
mental talent less,I
murkh,I
"if a relation r on the set \{1, 2, 3, 4\} is defined by r=\ (1,2).(3,4)\ . then risa. reflexiveb.transitivec.symmetricd. none of thesemam are u sure iska answer b hoga",D
thank you ma'am,F
hm-yes it is equivalence relation,D
injective - one onesurjective - ontoone one onto - bijective( home work ),D
nice explanation mam!!,F
mam slogan : yaad kero,F
ha ha ha ha ha ha,I
thankyou mam i remember all this topic's,F
home work : 14:47,I
thanks mam,F
8q ka ans kya galt hain,D
thank u so much mam,F
"thnxx mam so much ,",F
mujhe bahat achha laga video dekh kar aur banao ayesa video,F
mama sequence and series mcq discuss plz,F
transitive ka condition nahi ban rehi to kiyn transitive hoga ?,D
yes it is an equvalance relation,D
thanks for all your help with support,F
kaash muja isa math teacher class 12th ma mila hoti,I
equivlances in case of parallel lines .,D
