comment,label
mera question hai sabse..kya hum ssach me magnet brains se padh ke neet easily clear kar sakte hai... or muje pls.. koi batao ki mai neet ke liye sabse best notes kaha se pau.. kyuki magnet brains ke website pe to amount lagta hai..,D
from today i am starting my 11th syllabus,I
finally i am starting my 11th syllabus and starting preparing for neet for neet 2024wish me luck and please suggest some you tube channel for chemistry 11th,D
how many budies are still here just because of sipra mam,D
mam background me pictures bhi dekhae,F
stuck ....mam mene books li imp pgg stuck krdiy the whole room is covered,D
i'm in class 9th i started study the books & lecture of class 11th for my neet exams.....,F
best of the luck to all those who start 11th biology i can wished for everyone to crack the neet exam,I
is all based on ncert??,F
how can i get playlist of this chapter...,F
mam your teaching methods is very great,F
mam website link ?,F
yes finally 10th over,I
thank you so much for your support mam,F
best of luck for your bright future may your wish come true soon,I
ma'am plz don't give adds between video study se link hat ta h....,F
thank you,I
mam you are best teacher and your teaching methods is outstanding thankyou so much mam for this vedio,F
thanku so much mam .,F
wish u all the best for ur further preparation....,I
hi,I
.,I
why mam sell is most important thing,D
mam vo chart ki link,F
""" aao behen chugli kare""""meri awaz agar pasand h toh sabko sunao verna earphone laga lo""",D
can anyone exactly know that it is okay for neet or it's just for class 11,D
oo mam notes bi pasaa ka bach.rahii hoo,D
dr himanshu kumar sir living wardo kay hi,D
mam plz one video for whole chapter,F
you've made bio easy to understand mam and you're so energetic.i think i am gonna study my whole 11th bio from you.by the way i am 2022-2023 batch student.,F
thank you soo soo much mammam my whole course completed today because of you thank you mam,F
hi i am ashvinithanks,I
aao bhen chugli kare,D
thank you,I
welcome to the session 22-23,I
mam aapko crocodile acha lgta ha,D
welcome to the session 2020-2023,I
nice explanation,F
wow mam you are read like magic you are voice absolutely magic in your reading is thank you very muchyou come into my life all problem solve i am so happy thank you,F
my name is bhumika,I
welcome to 2022-2023 session,I
welcome session 2022-23,I
welcome to session 2022- 2023,I
who is here for session 2022 -2023 or 2023-2024,D
hlo mam now i am in plus 1 class can you please start now live classes for biology subject please mam,F
dekho mujhe 10th ka result aya nahi science bio phadne agya,I
welcome to the session 2022-23,I
welcome to class 11th 20222023,I
welcome to the session 2022-23,I
who is here from session 2022-23.,D
apki aavaj bahut teekhi he,F
welcome new session 2022 -- 23,I
the original matter starts from 3:20,F
can you clear where is the website you are talking about in this video...... ?,F
mam session 2022-2023 kab hoga,F
kl hmara result h or aaj me 11 class ki vedio dekhri hu..how interesting na,I
himanshu kumar living world kay hii,D
10 th ho gaya khatam abhi phirse idhar,I
our new journey started from hereall gyus 2021-2022 welcome to 2022-2023 that is class 11,I
who is just come from 10th board and seeing this video is advance??that's meand u?,D
welcome to 2022-23,I
welcome 2022-23 class 11 batch after board exam term 2,I
10th class is now over,I
how many students are looking this video in 2022,D
welcome to session 2022-2023all the best for future,I
today was my last exam of 10th 2021-22 and now i am here for 2022-23,I
finally 10th is over...and now proceeding further with the best teacher of biology,F
welcome to session 22-23,I
17:19 aao behen chugli kare,D
welcome to session 22-23,I
welcome to the session 2022-23,I
jyada bakbas kar leti hain aap to khair start mein,F
welcome to the session 2022 23,I
anyone 2022-23 batch,D
welcome to2022-23,I
std 11 ki batch kab shuru hone vali hai?,F
welcome to the session 2022-23,I
video starts at 3:10,F
welcome to the session 2022-2023,I
welcome to session 2022 2023,I
welcome to session 2022-2023 doctors,I
ap jiasa explain achha ex teacher maine kahi ni dekha,F
you know what mam ap bhut acha explane karti hi,F
2032-23,D
welcome session 2022_2023,I
mam kis wabside pr upload kregi,F
"magnet brains, thanks for the reply ,wherever possible please recommend me to your all teachers",I
"the day we understand the value of this small life, the example of humanity will be set on that day.",I
mam your teaching method is outstanding .,F
welcome to the new session 2022 - 2023target /- 500+ likes,I
welcome to the session 2022-2023,I
welcome to session 2022 to 2023,I
my favorite bio teacher is shipra ma'am. thanks ma'am for come in my life,F
welcome ..jisne v science liya hh,I
mam aap ka body language accha hai,F
welcome after finally finishing 10th!!!!!!,I
aap sabhi ka session 2022-23 mein swagat hai,I
abhi class 10 khatam huapar man 11 th karne ki kah raha hai,D
welcome to the session 2022-23,I
so good!,F
how many students come here in 2022-2023,D
batch 2022-23 on fire,I
thank you mam,F
welcome to session 2022-23......,I
welcome to session 22-23... best of luck,I
who's now in 11th and said byy to 10th?,D
video actually starts from 3:15...:-),F
welcome to the session 2022-2023,I
welcome to 2022 2023 session,I
welcome to session 2022-2023,I
welcome to session 2022-23 aaj hi hindi ka exam khatam hua,I
heyy can i follow these videos for neet 2022-23.,D
*welcome to season 2022-23*,I
just finished my 10th exam and starting my 11th and preparing for neet please wish me luck and also best wishes to everyone,I
mam i enjoy this chapterthanku mam,F
ma'am aap bahut cute lag rahi ho,I
welcome to the session 2022-23,I
welcome to the session of 2022-23neet aspirants like this comment,I
,I
welcome to the session 2022-2023 after term 2,I
mam aapne kha ki..hme website pr notes mil jayega...but..mam sorry because i have not found any notes..of this lesson...plz plz plzzzzz mam..reply me ????,F
welcome to the session 2022-2023,I
welcome to the session of 2022-23,I
you welcome,I
madamwhile giving lecture plz don't move,F
welcome to session 2022-23,I
mam apka red colour fav. kyu hai,I
i am watching in 2022-2023 .. it's nice explanation,I
3:16 let starde,F
who all are in class 9 but waching this video,D
wo admi etana khush hain kyunki aap itni behetarin hainsachhi aap behetarin ho,I
you teach me like sister,F
mam do your notes are free of cost,D
who is watching in 2022 before exam,I
nyc,I
u teach very nicely mam thanks for teaching,F
ma'am please upload new session 2022-23 syllabus video,F
mam your teaching method is very amazing,F
mam bhot bakwas karte ho aap,F
full video mam,F
give nursing lecture also u are the best teacher,F
welcome to seasion 2022-2023,I
mam app topic wise topic pdaya kro plse mam har am chapter ka topic same laya kro plse mam,F
welcome to session 2022- 2023,I
hllo mam,I
mam dont judge any one by its richness,F
please mam bataiye aap,D
mam aapne jo 11th class ki biology ki video banai h vo neet ke liye bhi h nn,D
vaise mam ghadi aapne bhi pahni hai,I
mam app kisse interact krti h,D
thank you mam,F
supper explaintion,F
gajab padhati hai,F
ads ads ads ads ads,I
welcome to the session 2022-2023,I
bhut sara bacha ha hum jiko apki bhut samj ate ha plz miss,F
mam nursing ka vi pado plzzzz gnm and bsc nursing plzzz,F
website konsa hai,D
........,I
welcome to session 2022-23,I
thanks mam,F
welcome to the session 2022-23,I
you are best teacher,F
thank you mam your teaching.,F
i gave my class 10 up board exam and start reading for 11 th class,I
mam ncrt ki line to line bolna...... plz,F
insa milo term 2 de kar ke direct yaha,I
welcome 10 se 11 me aane wale,I
hmm gud chaneel,I
thanks mam,F
our hslc over 1april parent forcing me to study welcome session 2022-2023,I
how many plants have you planted in your lifetime mam,I
"i will definitely crack neet 2024 with top 50 rank ,",I
hi,I
energy ki to baat hi mt krnanice,F
mam how to get the flow chart ?,D
3:06 chapter start from here,F
thanks so much,F
love you mam,I
thanks mam,F
thanku so much mam... it's amazing explanation,F
3:12 kaam ki baat yahan se shuru hoti hai.kripaya apni amulya samaya ko barbaad mat kijiye.,F
2022-2023 wale kon h,I
welcome to session 2022-2023,I
welcome to session 2022-23,I
welcome to the batch 2022-2023,I
"yes mam,",I
thanks mam,F
sunita yadav,I
arrey bhai neet preparation ke liye best source mil gya,I
starting class 11... aaj se hi date. 16/3/2022 or 2022 wale kitte hai attendence lagao,I
welcome to 2022-2023,I
welcome 2022-2023,I
gggggghhhhhh,I
thank u for ur lecture mam,F
legends who see a video in session 2022 (march),I
nice class,F
2024 neet batch kab chalu hoga,D
amazing',F
anyone class 9 student like me for neet preparation..,D
awo bahen chugli kare mam aap bahut accha samjhati hai thank you so much. mujhe aisa lag he nahi raha ki mai phone per steady kar raha hu aisa lagta hai jaise mai class me hu mam ek no padhati hai aap such me,F
dr. au thanks ma'am l completely understand your lecture and your lecture is very nice,F
"magnetic brains is the best academic channel on the whole youtube. this is a very great initiative for the poor students. others just talk of their huge packages during the class to expand their business.so, free your tied hands and start your journey with the magnet brains. mb is ready here to hold your hands to let you start your journey towards success. friends just wake up, it is going to be a wonderful journey.sheikh saaqib",I
ma'am ko dekh k flower smjhe kyafire hain yeh,I
from where can we get ur notes?,D
"magnet brains is such a best and awesome platform for preparation of neet, iit and jee",F
can ncert student be studied this videos?,F
thanku mam for being such a wonderful teacher.... i'm from kashmir .. i got 97% in class 10th by jkbose .... thanx shipra mam for teaching us so well....,I
very energetic teacher,F
i am from kashmir.your support in biology gave me full marks in 10th class board examinationthanks a lot mam,F
mam can me help pxxmuja 2022 kaa lectures chahyyymaa iss sall 11 maa hooo,D
thanks mam,F
mam please send video of lesson the world of living class 6th,D
"one of the best channels on youtube , especially for delivering a relevant content without too much promotion of channel...",F
love you mam,I
very nice mam,F
thanks mam for this great explanation,F
mam super your teaching style,F
who else is watching this in 2022,I
"owsm reaching,",F
mam so beautiful your lecture but mam imposible khud kahta hai i.m posibal,D
theek hai,I
welcome to the session 2022 -23,I
i love you mam,I
where is the chart uploded i cant find it,D
,I
welcome mamneet aspirants 2022,I
mam you are great,F
aap mat aao miss aisa suprise se dar lagta hn,I
it's very helpful for exam time amazing explanation by amazing teacher,F
thank you,F
do table of 36,D
can anyone now provide the list mam was talking was talking about scientists in the starting please reply,D
watch in 1.25x,I
mam your way of teaching is very good nice,F
mam u are awsome i loveu u so much,I
ma'am i read class 6th but i see this ma'am this very best explain ma'am thanks,F
nice chapter,F
chilati kitna hai,I
she is the best teacher of bio,F
class 11,I
mukther,I
actually i am studying in class 9 and watching it,F
,I
mam i have the doubt .... mam neet ke exam me scientist aur year inke bhi name ate h khya ????,D
outstanding session mam,F
whose here in 2022 for revision ??,I
thanku mam ...u r such a great ...may allah bless uh with good heart nd lots of love,F
thank you mam i am in class 10th and i can neet exam,F
i'm watching this after one year and i really enjoy this,F
thanku maam,F
thanks mam aap cute hai,I
excellent line mam,F
thank you so much. best teacher.,F
neet 2023 hm aa rahe hai taiyar reh,I
yee mam red color,D
where is the website ???,D
really ausum,F
kon dekhra ha h... 2022 m,I
pdf kyu ni bnai,D
mam aapna noyes rs m dala,I
best bio teacher on youtubereally thankyou mam for your wonderful explantion.....,F
mam from today you are my favorite teacher,I
good morning,I
after 5 days is my exam of biology but i m not prepare,F
"mjaa aa gya.,..",I
very helpful,F
welcome 11th fresheres,I
thank uuu so much mam,F
thank you mam 10th aayh 11th main aab ham dakhagi inshallah,F
thanks mam you teach very well,F
aa apna aap ko magarmach manti ho,I
nice teaching mam,F
very nice,F
who will give neet 2023,I
bakwase alum che cxe goud,I
legends watching before 1 day of exam.,I
thanks,F
mam aage ka topic kaise milega,D
chapter 9 class 11,I
".,",I
i love you mam,I
you are the best teacher of biology,F
legend understand ---. tum mza lete raho vo mze deti rahegi,I
mam aap ne bahut achi tarah samjhaye,F
u are 2 cute miss. bio teacher,I
lecture starts at 3:22 save your time,I
17:27 aao behen chugli kare,I
"your explanation are very best mam ,my all doubt are clear,thank you so much mam",F
hello mam,I
you are great teacher mam ..,F
mam apka explain so good,F
