comment,label
mam aap bahut aache se samjhati h chemistry math and physics,F
tq so much mam,I
thank you mam..,I
madam op 2 to the power 3 is 8,D
superb explanation,I
love u ma.,I
"hey m a maths teacher and i need to revise these chapter once and i just keep the speed of video to 2 ,then i easily revise them keep it up",F
love u,I
wow amazing love from nepal,I
i searched differentiility and continuity of 12th..then mam says firstly watch limit and derivative of 12th...then mam says now watch relation and function of 11th...then mam says now watch set of 11th...and finally i am started from here...moral : so 11theis padhayi krlo vrna ye haal na ho jaaye,F
so i am in ultra legendary level i have to give exam today and 10 am and i am seeing video 6 am,I
"i am currently in class 10, but i am still enjoying this topic...",I
thanq maa'm,I
mam you are amazingggg... i really like your way of teaching. i have learned a lot from you.,I
legend: i am watched in 3 hrs in exam,I
,I
hhhh,I
i am watching before 1 hr of exam,I
i love your vedios and you have explained like a plane road without traffic jam in one hour,I
very very good teaching mam,I
this video helped me a lot thank u,I
ma'am aap plz math honours walo ka v class lijiyena ma'am plz knu (kazi nazrul university) ka syllabus ka plz ma'am,F
44:50,I
thanks a lot ma'am .....super explaination ....it really helped a lot for quick revision....thank you very much !..,I
14:28 c set ke elements kya hoge,D
thankyou mam,I
"thanks mam video ki liyeese he video aap hum log ko dete rhivery helpful videomam aapka ka padhai ka tarika bahut acha hi , jitni tarif ki jaye utni kmm hiaur etna acha contact free mi hi thanks mam",F
"mam aap ko class bahut jada achi lagemere use mi v aaye himama aap se rk request hiaap high leave kav math jese ki pgt , tgt ka math padhaeyehum tgt ki liye aapki yi video dekhibss avv hum tayari suru he kiye hi plzz",F
very well explained and explaine the concepts rather than just rattofying. great job mam.,F
"it is known that in a sports club, there are 1000 registered members. 60% of members play tennis, 50% of members play cricket, 70% of members play football, 20% of members play tennis and cricket, 40% of members play cricket and football and 30% of members play football and tennis. if someone claimed that 20% of members play all the three sports, what is your opinion and why?",D
mam 2019 sy 2022 ka maths economic question paper description box di jaingi mamm plzzzzzzz,F
helpful video,I
bahut aacha laga mam mazaa aa gaya...... wow nice......,I
4:00,I
really this is amazing teaching stylemam i can't learn anything before seeing this video,F
thank you ma'am,I
superb mam you are super teacher thanks... please include examples for last part,F
mam really helpful thank full,I
thankyou mam great work,I
college k teacher jo 1 hfte me nhi smjha paaye wo 1 ghante me smjh aa gya...mam op,I
this video is better than detailed videos thankyou mam,F
mam this video is very helpful,I
23=6 ; ( in power set explanation),D
can bca students also watch these videos ?,D
great teaching...,I
o my god you are great mam because mam i am in class 9 when i was studying e- tecno so mam in my session this ch is present i am very doubt full so thanks you so much mam,F
gzb,I
from now and onwards you are my math teacher.,I
28:26,I
vvvv good,I
mam realy app mere sir jesa to nahi par app bahat acha padhati ho,F
maam sorry but i have. adoubt vaha prr likha hai ki phy kitne log 0dhate hai to vo hogya 8+4=12 to sirf phy pdhane vale to 8 hi hai aur aapne kaha ki sirf 0hy pdhane vale log hai 12,D
mam pata hai aap feel nyy kar sakti lekin pure youtube me na koi bhi teacher ka ye chapter ka video me koi satisfaction nyy mila jo aapka explaination me mila many many thanks to you mam you are god level teacher,F
,I
i love u,I
"thank u so much ma'am u are amazing, your teaching is outstanding. i'm from nigeria and your lesson mean so much to me it help me to enhance my understanding but i have a problem, with some of your videos where u use india while teaching and also absence of caption to be able to translate it to english and i don't speak india. ma'am could you please add caption to your videos to help some student out their who had similar experience cause your lesson help us leap forward on improving. ma'am we would be glad if you grant our request thanks ma.",F
tq aapa,I
30:30,I
super mam,I
"best of luck guys, for tomorrow's exam and wish me luck too",I
@58.17,I
mem you are my god,I
mam aap symbol nahi batati ho aapne subset ka bhi nahi bataya pls mam akk bar zaroor batadiya kro ke ya iska symbol hai,F
,I
17:49,I
17:26,I
madam i want to know u explain computer science also please tell me,D
osm ma'am. you teach a lot,I
rats are finite,D
https://youtu.be/tzrzty8niha,I
very nice explanation mam,I
mam ncert wale is video ko dekh sakteheeeee,F
thank you ma'am,I
ek aisi faculty toh main bhi deserve krta hu,I
i am teacher. i like your method of teaching,F
"i am biology student never studied maths now i am in my 2yr bsc chemistry and feeling need to study mathematics, your vedio is boon for me at this moment",F
56:45 can anyone explain why did we add a intersection b intersection c again even after we subtracted it? wouldn't it be two times?,D
i didn't understood open and closed intervals,D
hhhhg,I
mam all units videos plzz,F
danyavadagalu mam,I
mam,I
tq so much concept crystal clear hoga,I
if anybody want free handwritten note of set theory then visit https://drive.google.com/file/d/1q0g50kjbh1oa7ag9wqvt7cn2oxhx8jay/view?usp=drivesdk,I
hi,I
day after tomorrow is my math exam and im in my first lesson and im really impressed this is my first class which i am understanding in a single go from my birth in maths .. thanks mam,F
51:42,I
tq madam,I
"in a one year 12 months, so mam we can say that it is a finite set !! yes or no mam",D
"lucky to have come across a genius, generous, gentle and genuine mentor or teacher or guru like you.my destiny brought it to me at a time when it is the right time, as is the riddle of life!dil se dua hai ki aap aur aapki peedhiyaan aur aane waali peedhiyaan khoob har tarah se samruddh rahein.thank you dear, thank you dear, god bless you with abundace love and peace!",I
51:42 i like talking style,I
thanks,I
thanks mam,I
wonderful way of teaching,I
thanks mam,I
thank you so much madam for teaching us so well. i was so worried about this topic sets and relations but through this video i understand this topic crystal clear. thank you so much for this video .,F
"before exam clutch, awesome explanation",I
mam you taught so well that all my doubts were cleared. thank you so much mam,F
legend are watching 2022 in college,I
ultra legends are watching in 9th standard,I
thank mam,F
ma'am aapki awaz adah actress ki tarah hai aur face bhi lagbagh,I
ma'am u saved me from failure u are equal to god i love you ma'am thank you so much for existing,F
"mam your teaching style is just awesome, makes everything easy and cristal clear",F
thank you!!! make on vedic maths!!!,F
thank you ma'am,F
jis ne bhi ye video editing kara hai wo set theory pura samajh gay hoga,I
thankyouu,F
last answer is wrong it will be 6,F
after 10 min i stopped seeing this video because i'm not interested in maths but god grace i taken science but madam u r explanation is too good,D
"time stamps:-0:35 - list of topics discussed1:12 - set2:39 - representation of set7:09 - methods of representing a set (roster and set-builder form)14:53 - empty set18:18 - finite set and infinite set21:42 - equal set22:55 - sub set and super set29:20 - singleton set30:30 - power set34:13 - universal set36:08 - open and closed interval41:15 - venn diagrams42:48 - operation on set (union, intersection and difference of sets)47:15 - disjoint sets49:04 - difference of sets51:17 - complement of a set55:17 - number of elements in a set56:58 - draw venn diagram59:19 - element count problem",I
sassy,I
"what is the difference between universal set, union set, super set and power set",D
good content,F
thanku mam i understood all about sets,F
thanks a lot ma'am i studied sets like 4 days in my tution but was unable to understand properly but in your 1 of the video i understood totally.,F
24:42,I
universal set samajh nhi aya yarr,D
legends r watching one day before exam 2022,I
v.nice points explaining mam,F
the lesson which i felt difficult you made it easy thnks a lot ma'am. explanation by you was excellence. great work,F
"i am from non maths background. itna badia samjhate ho. didi, thank you",F
thanks alot learnohub like seriously amazing channel i learned alot from this channel,F
class 11 maths limitshttps://youtu.be/vhzklit96z4 in english,I
mam ne bye bolne se pehle khate raho peete raho nahi bola,I
thanks so much mam ji,F
thanks so much mam ji,F
thanku mam,F
,I
legend ultra pro max are watching before 3 hours of exam,I
can i take reference from this? i study isc syllabus actually,D
mam u r soo cute,I
woh sab toh thik hai lekin yeh hai kya,D
tomorrow is my exam and i'm here,I
most thank you ma'am,F
best in class lecture awsome video really helpful,F
pls post a video on quantitative aptitude,F
the best,F
superset i explanaton galat ha,D
mam i had a doubt regarding the infinite set you mentioned an example of rats in india but if we go through with the definition will rats be considered a well defined object?,D
yrr kya hai yekaam kaha ayega yeye to btaoor krna to hamne plus minus hi hai fr inka ky kaam,D
i am here for one shot video,I
legends are watching one day before exams midterm 2022,I
thx mam,F
thanx a lot mam,F
mam your teaching is very nice mam in your channel 2nd chapter are or not mam,D
literally i didn't have any knowledge that's why i was here set nd relation nd function is a bit annoying.. but know it's easy nd doing questions very fas fas,F
do u guys provide e-notes?,D
mam really ur teaching amazing ur perfect teacher for me love u lot ........,F
madam you are don't makes ssc board videos,D
tommorow is my unit test of maths ....and your lecture helps me a lot thanks mam,F
ven diagram is very easy . thank you,F
"mam your explanation is better than sachin jhakar sir , iss chapter me thoda dought hai kaha par clear karu ??",D
from next mam u plz teach in english some people don't know hindi like me,D
giving my honest reviewaaj se hi maths prdna chlu krit hibut sab upar se gya hai venn diagram ke baad wala part,F
ma'am your teaching skills is best but you upload your videos in parts.,F
even bca students are here,I
nice,F
41:30,I
37:00,I
kal mera u.t. hai,I
"maan jaise a={1,2,3}and b={1,2,3} to ye dono ek dusre ke to subsets hai but hum inhe a=b likh sakte hai na?? pls answer my question ma'am",D
thank you for your videos mam i am having exam from 19th september and i didn't get tutions for maths this year for some reason and you're vdos are really helpful in this time,F
which app have you used for making video.,D
bhot acha sa samj aa gii,F
arre yrr kitni mehnt krte ho aap hum jese nalayako ko padhane ke liye !!,F
??,I
thank you mam,F
madam nos looks dull,D
madam letters should be clear it looks dull.,D
preparing here for my additional subject ....thanks a lot mam for a easy and accurate explanation..,F
wah mamwatch definition of determinant of matrix in the below linkhttps://youtu.be/69_xscxgyhm,I
last word problem ka ans glt aya hai mam 4 hoga n,F
mam i created an application for you so please give an contact mail so i can contact you,I
14:30 hui,I
23:41,I
speak in english please,D
amazing explanation...........,F
maam applied maths bhi start karo plz,F
"mam pls tell the set builder form of f, g, h set",D
mam uh are so gud teaching nd uhh are best explaination i easyliy understand urr are great mam i have no more words thankuhh so much for very easly consept for sets,F
mam aapki koii offline classes hoti h kyaaa???,D
amazing,F
for better understand listen in the speed of 1.5,I
thank you mam,F
aapne saadi karliya,I
could u pls add caption miss a humble request,D
u really did a gud job mam tqu ....,F
15:59 ok,I
thank you mam,F
such an easy way... u teach...us...thankuuhh mam...,F
ma'am please do share notes too!it would help us too,F
